id,imdb_id,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
11121,tt0080009,0.26324,0,0,Tess,171,Drama|Romance,10/6/79,33,6.4,1979,0,0
16972,tt0079180,0.262123,0,0,The Frisco Kid,114,Western|Comedy,7/6/79,16,5.9,1979,0,0
11583,tt0079240,0.255216,6000000,0,The First Great Train Robbery,110,Thriller|Adventure|Drama|Crime,1/25/79,38,6.3,1979,18027324.02,0
9051,tt0078721,0.24539,0,0,10,122,Comedy|Romance,10/4/79,27,5.3,1979,0,0
17264,tt0078872,0.159632,2700000,37799643,The Black Stallion,118,Adventure|Family,10/17/79,28,6.8,1979,8112295.807,113571068.7
11145,tt0079100,0.151386,0,61801971,The Electric Horseman,122,Drama|Comedy|Western|Romance,12/21/79,11,4.8,1979,0,185687359.3
20007,tt0078915,0.147473,0,0,The Bugs Bunny/Road Runner Movie,98,Comedy|Animation|Family,9/30/79,10,6,1979,0,0
10912,tt0078753,0.195559,0,0,All Quiet on the Western Front,150,Drama|History|War,11/14/79,19,6.1,1979,0,0
22328,tt0078790,0.141546,0,0,The Apple Dumpling Gang Rides Again,88,Comedy|Family|Western,6/27/79,10,6.7,1979,0,0
40160,tt0079550,0.189906,0,0,Meteor,107,Action|Science Fiction|Thriller,10/19/79,14,4.5,1979,0,0
25476,tt0079871,0.178663,420000,0,Scum,98,Crime|Drama,9/12/79,11,7.1,1979,1261912.681,0
42172,tt0079271,0.167108,0,0,Hardcore,109,Crime|Drama|Thriller,2/9/79,16,6.1,1979,0,0
26659,tt0079268,0.16432,0,0,Hanover Street,109,Drama|Romance|War,5/18/79,10,5.5,1979,0,0
18966,tt0079489,0.216684,0,43885000,Love at First Bite,96,Romance|Comedy|Horror,4/27/79,13,6,1979,0,131854852.4
28942,tt0078908,0.16016,1355000,0,The Brood,92,Horror|Thriller|Science Fiction,5/25/79,47,6.1,1979,4071170.673,0
54013,tt0080100,0.15896,800000,0,Stridulum,108,Science Fiction|Horror,3/22/79,11,3,1979,2403643.202,0
22975,tt0079807,0.127707,0,0,Richard Pryor: Live in Concert,78,Comedy,1/1/79,14,7,1979,0,0
45964,tt0080130,0.125888,0,0,When a Stranger Calls,97,Horror|Thriller,10/26/79,16,6,1979,0,0
33831,tt0079668,0.11276,0,0,The Onion Field,122,Crime|Drama,9/9/79,10,5.1,1979,0,0
233,tt0080117,0.110767,0,0,The Wanderers,117,Drama,7/13/79,14,7.5,1979,0,0
23957,tt0079688,0.226122,0,0,Over the Edge,95,Crime|Drama,11/2/79,12,7.1,1979,0,0
13570,tt0080040,0.077321,0,0,Tourist Trap,90,Horror|Mystery|Thriller,1/25/79,24,6.9,1979,0,0
26326,tt0079813,0.386843,300000,0,Rock 'n' Roll High School,93,Comedy|Music,8/24/79,17,6.2,1979,901366.2008,0
40842,tt0079638,0.058087,0,22228000,Norma Rae,110,Drama,3/2/79,13,5.8,1979,0,66785226.37
33521,tt0079073,0.032098,0,0,Dracula,109,Horror|Romance,7/20/79,19,6.1,1979,0,0
30547,tt0078950,0.019263,0,0,The Champ,121,Drama|Family,7/10/79,12,7.1,1979,0,0
218,tt0088247,4.831966,6400000,78371200,The Terminator,108,Action|Thriller|Science Fiction,10/26/84,2692,7.1,1984,13433869.05,164504443.5
87,tt0087469,2.556799,28000000,333000000,Indiana Jones and the Temple of Doom,118,Adventure|Action,5/23/84,1735,6.9,1984,58773177.1,698980999.1
620,tt0087332,2.484654,30000000,295212467,Ghostbusters,107,Fantasy|Action|Comedy|Science Fiction|Family,6/7/84,1383,7.2,1984,62971261.18,619663378.7
927,tt0087363,2.464803,11000000,153083102,Gremlins,106,Fantasy|Horror|Comedy,6/7/84,844,6.8,1984,23089462.43,321327866.6
34584,tt0088323,2.183891,27000000,20158808,The Neverending Story,102,Drama|Family|Fantasy|Adventure,4/5/84,484,6.8,1984,56674135.06,42314185.45
90,tt0086960,2.108338,15000000,316360478,Beverly Hills Cop,105,Action|Comedy|Crime,11/30/84,535,6.5,1984,31485630.59,664053942.9
311,tt0087843,1.689163,30000000,0,Once Upon a Time in America,229,Drama|Crime,2/17/84,562,7.9,1984,62971261.18,0
279,tt0086879,1.682283,18000000,51973029,Amadeus,160,Drama|History|Music,10/26/84,560,7.5,1984,37782756.71,109093572.8
1885,tt0087538,1.508112,8000000,90815558,The Karate Kid,126,Drama,6/22/84,475,6.7,1984,16792336.31,190625674.1
377,tt0087800,1.331432,1800000,25504513,A Nightmare on Elm Street,91,Horror,11/15/84,625,7.1,1984,3778275.671,53535044.98
9610,tt0087078,1.247659,18000000,31042035,Conan the Destroyer,103,Adventure|Fantasy|Action,6/29/84,193,5.9,1984,37782756.71,65158536.45
4437,tt0086837,1.077574,28000000,40400657,2010,116,Thriller|Science Fiction,12/6/84,156,6.4,1984,58773177.1,84802677.45
841,tt0087182,1.020675,40000000,30925690,Dune,137,Action|Science Fiction|Adventure,12/14/84,294,6.5,1984,83961681.57,64914323.4
9326,tt0088011,0.991867,10000000,86572238,Romancing the Stone,106,Action|Adventure|Comedy|Romance,3/30/84,245,6.3,1984,20990420.39,181718767
9336,tt0087928,0.9739,4500000,81198894,Police Academy,96,Comedy|Crime,3/22/84,270,6.3,1984,9445689.176,170439892
1880,tt0087985,0.938766,0,38376497,Red Dawn,114,Action|Thriller,8/10/84,110,6.5,1984,0,80553880.52
157,tt0088170,0.82288,18000000,87000000,Star Trek III: The Search for Spock,105,Science Fiction|Action|Adventure|Thriller,5/31/84,239,6.1,1984,37782756.71,182616657.4
23111,tt0087747,0.822696,0,25100000,Moscow on the Hudson,115,Comedy|Drama|Romance,6/4/84,24,6,1984,0,52685955.18
1788,tt0087277,0.791148,8200000,80035402,Footloose,107,Drama|Family|Music|Romance,2/17/84,282,6,1984,17212144.72,167997673.4
9730,tt0087298,0.747792,0,32,Friday the 13th: The Final Chapter,91,Horror|Thriller,4/13/84,100,5.7,1984,0,67.16934525
13820,tt0087995,0.742001,1500000,2300000,Repo Man,92,Comedy|Drama|Science Fiction,2/20/84,54,6.3,1984,3148563.059,4827796.69
9314,tt0087803,0.725581,0,0,Nineteen Eighty-Four,113,Drama|Romance|Science Fiction,10/10/84,135,6.5,1984,0,0
9651,tt0088206,0.700606,35000000,0,Supergirl,124,Adventure|Fantasy|Action|Science Fiction,11/20/84,44,4,1984,73466471.37,0
13924,tt0086855,0.647261,0,0,The Adventures of Andr̩ and Wally B.,2,Animation,12/17/84,32,5.3,1984,0,0
9663,tt0088172,0.637446,22000000,28744356,Starman,115,Action|Adventure|Drama|Romance|Science Fiction,12/14/84,91,6.3,1984,46178924.86,60335611.63
12309,tt0086927,0.633247,6000000,38435947,Bachelor Party,105,Comedy,6/29/84,67,5.9,1984,12594252.24,80678668.57
11031,tt0088258,0.627167,0,4736202,This Is Spinal Tap,82,Comedy|Music,5/4/84,185,7.5,1984,0,9941487.104
11707,tt0088272,0.616491,0,48143579,Tightrope,115,Mystery|Thriller|Crime|Drama,8/17/84,27,6,1984,0,101055396.2
14774,tt0087042,0.60906,0,0,Cheech & Chong's The Corsican Brothers,82,Comedy,7/27/84,10,4.4,1984,0,0
15144,tt0088128,0.606839,6500000,23686027,Sixteen Candles,93,Comedy|Romance,5/4/84,223,6.7,1984,13643773.25,49717966.41
625,tt0087553,0.603541,14400000,34700291,The Killing Fields,141,War|Drama|History,11/2/84,78,7.2,1984,30226205.36,72837369.58
18462,tt0087799,0.590922,3000000,14418922,Night of the Comet,95,Action|Comedy|Horror|Science Fiction|Thriller,11/16/84,36,5.7,1984,6297126.118,30265923.44
5968,tt0088414,0.5779,25300000,0,The Woman in Red,87,Comedy|Romance,8/15/84,40,6,1984,53105763.59,0
1884,tt0087225,0.561034,0,0,The Ewok Adventure,96,Adventure|Science Fiction,11/25/84,34,5.8,1984,0,0
11884,tt0087597,0.550313,15000000,28733290,The Last Starfighter,101,Adventure|Science Fiction|Action,7/13/84,101,6.1,1984,31485630.59,60312383.63
13189,tt0087056,0.542315,0,0,A Christmas Carol,100,TV Movie|Fantasy|Drama|Comedy|Family,12/17/84,29,6.6,1984,0,0
24264,tt0088103,0.539505,25000000,5778353,Sheena,117,Adventure|Fantasy|Action|Comedy|Science Fiction,8/17/84,10,4.8,1984,52476050.98,12129005.86
11368,tt0086979,0.538135,1500000,0,Blood Simple,97,Crime|Drama|Thriller,9/7/84,128,7,1984,3148563.059,0
2619,tt0088161,0.524253,8000000,69821334,Splash,111,Comedy|Fantasy|Romance,3/9/84,147,6.1,1984,16792336.31,146557915.3
655,tt0087884,0.518436,1746964,2181987,"Paris, Texas",147,Drama,5/19/84,146,7.4,1984,3666950.877,4580082.442
11507,tt0086984,0.517691,10000000,8801940,Body Double,114,Mystery|Thriller,10/26/84,58,6.1,1984,20990420.39,18475642.09
11379,tt0086856,0.511499,0,0,The Adventures of Buckaroo Banzai Across the 8th Dimension,103,Comedy|Science Fiction,8/15/84,47,6.2,1984,0,0
16969,tt0087062,0.504848,25000000,38348988,City Heat,93,Action|Comedy|Crime,12/5/84,24,5.2,1984,52476050.98,80496137.97
24099,tt0087175,0.495575,0,12145169,Dreamscape,99,Adventure|Horror|Science Fiction|Thriller,8/15/84,23,5.8,1984,0,25493220.3
2669,tt0086993,0.493364,8600000,0,The Bounty,132,Action|Drama|History,5/4/84,50,6,1984,18051761.54,0
2148,tt0087089,0.491888,58000000,25928721,The Cotton Club,127,Music|Drama|Crime|Romance,12/14/84,37,6.1,1984,121744438.3,54425475.4
5677,tt0090192,0.468552,0,0,Trancers,77,Horror|Science Fiction|Crime,11/7/84,15,5.6,1984,0,0
11899,tt0087755,0.46568,8000000,0,The Muppets Take Manhattan,94,Romance|Comedy|Family,7/13/84,52,6.1,1984,16792336.31,0
8764,tt0088286,0.44653,9000000,20458340,Top Secret!,90,Comedy,6/8/84,117,6.8,1984,18891378.35,42942915.71
22160,tt0086859,0.378244,0,0,Against All Odds,128,Action|Adventure|Crime|Drama|Mystery,3/2/84,14,5.4,1984,0,0
14347,tt0086973,0.375305,0,0,Blame It on Rio,100,Comedy|Romance,2/17/84,19,6.1,1984,0,0
469,tt0088184,0.26516,0,0,Stranger Than Paradise,89,Comedy|Drama,10/1/84,51,6.9,1984,0,0
11002,tt0087365,0.368967,0,45858563,"Greystoke: The Legend of Tarzan, Lord of the Apes",143,Adventure|Drama|Action|Romance,3/30/84,54,6.2,1984,0,96259051.59
11296,tt0086969,0.367854,0,0,Birdy,120,Drama|History,12/14/84,49,6.8,1984,0,0
13763,tt0087957,0.367406,7200000,68392977,Purple Rain,111,Drama|Music|Romance,7/27/84,39,6.9,1984,15113102.68,143559733.9
52744,tt0087233,0.362732,0,11129057,Falling in Love,102,Drama|Romance,11/21/84,29,6,1984,0,23360358.5
15379,tt0087727,0.36224,2550000,22812411,Missing in Action,101,Action|Adventure|Thriller|War,11/16/84,50,5.1,1984,5352557.2,47884209.7
10631,tt0086873,0.354864,0,0,All of Me,93,Fantasy|Comedy|Science Fiction|Romance,9/7/84,34,6.2,1984,0,0
11393,tt0087781,0.351379,28000000,47951979,The Natural,137,Drama,5/11/84,74,6.8,1984,58773177.1,100653219.8
14052,tt0088000,0.343859,0,0,Revenge of the Nerds,90,Comedy,7/20/84,82,6.6,1984,0,0
10823,tt0087050,0.361782,800000,14000000,Children of the Corn,93,Drama|Fantasy|Horror|Thriller,3/9/84,106,5.6,1984,1679233.631,29386588.55
33914,tt0087291,0.342336,0,0,Frankenweenie,29,Comedy|Family,12/14/84,53,6.6,1984,0,0
15239,tt0090190,0.335414,0,0,The Toxic Avenger,82,Science Fiction|Action|Comedy|Horror,5/1/84,51,6.2,1984,0,0
18477,tt0089274,0.333174,700000,0,The Hills Have Eyes Part II,86,Horror,6/1/84,14,4.1,1984,1469329.427,0
15927,tt0087892,0.329484,8000000,27187653,A Passage to India,163,Drama|Adventure|History,12/14/84,23,6.7,1984,16792336.31,57068026.59
14746,tt0088194,0.297597,14500000,8089290,Streets of Fire,93,Action|Thriller|Music,6/1/84,48,6.7,1984,30436109.57,16979759.78
24128,tt0088178,0.283191,1200000,4978922,Stop Making Sense,88,Documentary|Music,11/16/84,23,8.4,1984,2518850.447,10450966.59
14673,tt0088044,0.282143,0,0,Savage Streets,92,Horror|Action|Crime|Thriller,8/30/84,18,6.2,1984,0,0
48677,tt0087065,0.274845,0,0,Cloak & Dagger,101,Adventure|Action|Family,8/10/84,20,6.1,1984,0,0
16806,tt0087507,0.263961,0,0,Johnny Dangerously,90,Action|Comedy|Thriller|Crime,12/21/84,21,6.5,1984,0,0
11950,tt0087032,0.263945,0,28078073,Cannonball Run II,108,Action|Adventure|Comedy,6/29/84,37,5.6,1984,0,58937055.61
15259,tt0086998,0.263651,0,0,Breakin',90,Music,1/10/84,11,5.5,1984,0,0
16551,tt0088001,0.263077,28000000,0,Rhinestone,111,Comedy,6/22/84,15,5.3,1984,58773177.1,0
40814,tt0087100,0.262738,0,0,Crimes of Passion,112,Drama|Thriller|Romance,10/19/84,15,6.3,1984,0,0
17464,tt0086999,0.187368,0,0,Breakin' 2: Electric Boogaloo,94,Drama|Music,12/21/84,10,5.6,1984,0,0
27414,tt0088117,0.243301,1065000,0,"Silent Night, Deadly Night",79,Thriller|Horror,11/9/84,31,4.9,1984,2235479.772,0
28054,tt0086589,0.238873,0,0,Suburbia,94,Drama|Music,4/13/84,10,5.9,1984,0,0
21989,tt0087425,0.229117,0,0,Hot Dog... The Movie,96,Comedy,1/13/84,12,4.4,1984,0,0
10606,tt0087910,0.227768,0,0,The Philadelphia Experiment,102,Adventure|Drama|Fantasy|Romance|Science Fiction,8/3/84,49,5.8,1984,0,0
21871,tt0088224,0.222379,0,14134877,Tank,113,Action|Adventure|Comedy|Drama|Thriller,3/16/84,15,6,1984,0,29669701.04
26522,tt0088146,0.215846,0,0,A Soldier's Story,101,Drama|Mystery|War,9/14/84,25,5.6,1984,0,0
11495,tt0087262,0.21068,0,0,Firestarter,114,Fantasy|Drama|Horror|Action|Thriller,5/11/84,68,5.9,1984,0,0
17835,tt0090163,0.210297,0,0,Threads,112,Drama|Science Fiction,9/23/84,13,6.3,1984,0,0
5896,tt0086987,0.204093,7000000,0,Bolero,105,Drama|Romance,8/31/84,10,4.5,1984,14693294.27,0
83223,tt0086176,0.198438,0,0,Rats - Notte di terrore,97,Horror|Science Fiction,8/3/84,11,4.4,1984,0,0
9507,tt0088024,0.190287,0,0,Runaway,100,Thriller|Crime|Science Fiction,12/14/84,31,4.7,1984,0,0
23730,tt0087015,0.197425,1250000,3412497,C.H.U.D.,88,Horror|Science Fiction,8/31/84,22,4.5,1984,2623802.549,7162974.662
18498,tt0089200,0.177006,1000000,35000000,Ghoulies,81,Comedy|Horror|Fantasy,11/8/84,22,3.6,1984,2099042.039,73466471.37
13681,tt0087921,0.212188,0,0,Places in the Heart,111,Drama|Family,6/1/84,13,5.7,1984,0,0
11221,tt0086955,0.174241,18000000,19265302,Best Defense,94,Action|Comedy,7/20/84,10,3.8,1984,37782756.71,40438678.8
32081,tt0087932,0.204824,0,0,The Pope of Greenwich Village,121,Drama|Action|Comedy|Crime,6/22/84,13,5.9,1984,0,0
61968,tt0086862,0.154225,0,0,Airwolf: The Movie,85,Adventure|Action|Thriller|Science Fiction,1/22/84,12,4.9,1984,0,0
10179,tt0087451,0.202992,9000000,0,The Ice Pirates,91,Action|Science Fiction|Comedy,3/16/84,22,5,1984,18891378.35,0
26178,tt0087981,0.140026,5500000,801000,Razorback,95,Horror,4/19/84,13,5.6,1984,11544731.22,1681332.673
27171,tt0087635,0.059713,0,0,The Lonely Guy,90,Comedy|Romance,1/27/84,13,6.2,1984,0,0
9063,tt0087280,0.136618,0,0,Forbrydelsens element,104,Crime|Drama|Science Fiction|Thriller,5/18/84,15,5.7,1984,0,0
12762,tt0087003,0.13399,8000000,10600497,Broadway Danny Rose,84,Comedy,1/27/84,41,6.6,1984,16792336.31,22250888.84
19400,tt0087903,0.133098,0,1337274,Gwendoline,88,Adventure|Fantasy|Thriller,2/7/84,11,3.9,1984,0,2806994.344
28148,tt0087805,0.127192,0,0,Ninja III: The Domination,92,Horror|Action,9/14/84,10,4.8,1984,0,0
33138,tt0088275,0.125596,0,0,The Times of Harvey Milk,90,Documentary,10/7/84,11,6.3,1984,0,0
17667,tt0086946,0.118258,0,0,Beat Street,105,Music|Family|Drama,6/8/84,11,6.5,1984,0,0
19596,tt0087197,0.109048,0,0,Electric Dreams,95,Comedy,7/20/84,11,5.6,1984,0,0
19621,tt0087414,0.08784,0,0,The Hit,98,Drama|Action|Thriller|Crime,9/12/84,13,6.3,1984,0,0
41089,tt0088322,0.082235,0,0,Under the Volcano,112,Drama,6/12/84,11,6.4,1984,0,0
11905,tt0087075,0.064133,2000000,0,The Company of Wolves,95,Fantasy|Horror|Science Fiction,9/15/84,14,6.6,1984,4198084.078,0
1892,tt0086190,4.828854,32350000,572700000,Return of the Jedi,135,Adventure|Action|Science Fiction,5/23/83,3101,7.8,1983,70824243.13,1253818981
111,tt0086250,3.178818,25000000,65884703,Scarface,170,Action|Crime|Drama|Thriller,12/8/83,1741,7.8,1983,54732799.94,144242170.7
36670,tt0086006,1.774018,36000000,160000000,Never Say Never Again,134,Adventure|Action|Thriller,10/7/83,183,5.8,1983,78815231.92,350289919.6
700,tt0086034,1.575742,27500000,183700000,Octopussy,131,Adventure|Action|Thriller,6/5/83,289,5.9,1983,60206079.94,402176614
850,tt0085334,1.494805,0,19294144,A Christmas Story,94,Comedy|Family,11/18/83,186,7.1,1983,0,42240900.95
9531,tt0086393,1.263139,39000000,75800000,Superman III,125,Comedy|Action|Adventure|Fantasy|Science Fiction,6/17/83,239,4.7,1983,85383167.91,165949849.4
1621,tt0086465,1.115139,40600000,90400000,Trading Places,116,Comedy|Drama,6/7/83,353,6.9,1983,88886067.11,197913804.6
860,tt0086567,1.106471,12000000,79567667,WarGames,114,Thriller|Science Fiction,6/3/83,257,6.8,1983,26271743.97,174198448
11153,tt0085995,1.0684,15000000,61399552,National Lampoon's Vacation,98,Comedy|Adventure|Romance,7/28/83,201,6.9,1983,32839679.97,134422775.9
17692,tt0085750,1.065331,20500000,87987055,Jaws 3,99,Horror,3/16/83,124,4.2,1983,44880895.95,192631115.2
4543,tt0085959,0.941118,0,0,The Meaning of Life,107,Comedy,3/31/83,293,6.9,1983,0,0
11050,tt0086425,0.807201,8000000,0,Terms of Endearment,132,Drama|Comedy,11/20/83,74,6.3,1983,17514495.98,0
18835,tt0086143,0.772972,0,0,Private School,89,Comedy|Romance,7/29/83,12,4.5,1983,0,0
10650,tt0086383,0.771263,22000000,67642693,Sudden Impact,117,Action|Crime|Thriller,12/8/83,78,6.6,1983,48164863.95,148090959.3
9346,tt0086200,0.699455,6200000,63541777,Risky Business,98,Comedy|Romance,8/5/83,164,6.3,1983,13573734.39,139112774.7
9549,tt0086197,0.675753,27000000,21500000,The Right Stuff,193,Drama|History,10/21/83,120,7.2,1983,59111423.94,47070207.95
1058,tt0085276,0.65591,0,19910002,Breathless,100,Action|Drama|Romance|Thriller,5/13/83,32,5.8,1983,0,43589206.25
11609,tt0086618,0.598749,0,4300000,Yellowbeard,96,Comedy|Adventure,6/24/83,18,5.9,1983,0,9414041.59
14813,tt0085936,0.592219,3000000,21000000,Mickey's Christmas Carol,26,Family|Animation,10/19/83,89,7.4,1983,6567935.993,45975551.95
12695,tt0086366,0.589232,0,15543000,Still Smokin,91,Comedy,5/6/83,12,5.3,1983,0,34028476.38
11654,tt0085701,0.575668,0,5979292,The Hunger,97,Horror|Thriller|Romance,4/29/83,47,6.5,1983,0,13090535.71
8769,tt0085333,0.560348,0,21200000,Christine,110,Mystery|Drama|Horror|Thriller,12/9/83,176,6.4,1983,0,46413414.35
227,tt0086066,0.554917,10000000,25697647,The Outsiders,91,Crime|Drama,3/25/83,134,6.8,1983,21893119.98,56260166.89
19698,tt0086129,0.543688,6500000,33759266,Porky's II: The Next Day,98,Comedy,6/24/83,25,4.9,1983,14230527.99,73909566.09
12503,tt0086510,0.513391,0,0,Under Fire,128,War|Drama,10/21/83,16,7.2,1983,0,0
11591,tt0085894,0.504901,10100000,0,The Man with Two Brains,93,Comedy|Romance|Science Fiction,6/10/83,50,5.9,1983,22112051.18,0
7012,tt0085404,0.4887,0,0,The Day After,127,Science Fiction|Drama,11/20/83,39,6.7,1983,0,0
10489,tt0085382,0.485585,5000000,0,Cujo,91,Horror|Thriller,8/10/83,73,5.8,1983,10946559.99,0
10269,tt0086619,0.478476,12000000,30400000,Yentl,132,Music|Drama|Romance,11/18/83,28,6.2,1983,26271743.97,66555084.73
6341,tt0085255,0.465858,22000000,42313354,Blue Thunder,109,Science Fiction|Action|Thriller|Crime|Drama,2/5/83,50,5.8,1983,48164863.95,92637133.58
11336,tt0085407,0.449475,10000000,20766616,The Dead Zone,103,Thriller|Horror|Science Fiction,10/21/83,128,6.5,1983,21893119.98,45464601.56
19053,tt0086525,0.419263,350000,0,Valley Girl,99,Comedy|Romance,4/8/83,27,5.9,1983,766259.1992,0
18172,tt0085154,0.39276,0,17233166,All the Right Moves,91,Romance|Drama,10/21/83,37,5.3,1983,0,37728777.08
11030,tt0086637,0.388667,0,11798616,Zelig,79,Comedy,7/15/83,73,7.1,1983,0,25830851.57
8289,tt0085615,0.373977,0,16175602,Gorky Park,128,Thriller|Crime|Drama,12/15/83,21,6.2,1983,0,35413439.53
25164,tt0086264,0.363044,0,0,Screwballs,80,Comedy,4/1/83,12,5.2,1983,0,0
535,tt0085549,0.343668,4000000,92921203,Flashdance,95,Drama|Music|Romance,4/14/83,149,6.1,1983,8757247.991,203433504.6
12502,tt0086312,0.34109,0,0,Silkwood,131,Drama|Thriller,12/14/83,29,6.2,1983,0,0
36576,tt0085384,0.453516,0,4491986,Curse of the Pink Panther,109,Comedy,8/12/83,13,4.3,1983,0,9834358.844
15120,tt0086325,0.336573,0,5678950,Smokey and the Bandit Part 3,85,Action|Comedy|Crime,8/12/83,22,4.8,1983,0,12432993.37
27214,tt0085159,0.336525,0,6333135,Amityville 3-D,105,Horror|Thriller,11/18/83,15,3.9,1983,0,13865208.44
15301,tt0086491,0.323585,10000000,29450919,Twilight Zone: The Movie,101,Drama|Fantasy|Horror|Science Fiction|Thriller,6/24/83,63,6,1983,21893119.98,64477250.31
22998,tt0086450,0.316785,0,13030214,To Be or Not to Be,107,Comedy,12/16/83,25,7.2,1983,0,28527203.84
38291,tt0085478,0.316098,0,0,Educating Rita,110,Drama|Comedy|Romance,9/21/83,20,5.2,1983,0,0
849,tt0085811,0.31152,27,0,Krull,117,Fantasy|Action|Adventure,7/29/83,52,5.8,1983,59.11142394,0
232,tt0086216,0.311401,10000000,2494480,Rumble Fish,94,Action|Adventure|Crime|Drama|Romance,10/21/83,60,6.3,1983,21893119.98,5461194.992
10805,tt0086361,0.307082,22000000,64892670,Staying Alive,93,Drama|Action|Music|Romance,7/11/83,46,4.8,1983,48164863.95,142070301
14854,tt0085862,0.290596,5000000,12232628,Lone Wolf McQuade,107,Action|Thriller|Drama|Western|Crime,4/14/83,27,5.2,1983,10946559.99,26781039.24
12560,tt0085244,0.288819,0,0,The Big Chill,105,Comedy|Drama,9/9/83,50,6.3,1983,0,0
10576,tt0086154,0.277865,5000000,34725000,Psycho II,113,Horror|Mystery|Thriller,6/3/83,43,6,1983,10946559.99,76023859.12
33676,tt0085868,0.258294,0,0,Losin' It,100,Comedy,4/8/83,13,4.5,1983,0,0
101660,tt0085106,0.252755,0,0,V,197,Drama|Science Fiction|Action|Adventure,5/1/83,19,6.5,1983,0,0
837,tt0086541,0.252008,5952000,2120439,Videodrome,87,Horror|Mystery|Science Fiction,2/4/83,180,6.8,1983,13030785.01,4642302.543
32644,tt0086494,0.226247,0,23646952,Two of a Kind,88,Fantasy|Comedy|Science Fiction|Romance,1/1/83,12,4.8,1983,0,51770555.72
12239,tt0086058,0.218042,0,6486797,The Osterman Weekend,103,Action|Drama|Thriller,10/14/83,18,6.1,1983,0,14201622.5
15895,tt0087127,0.210827,0,8890685,Deathstalker,80,Action|Fantasy,9/2/83,10,3.8,1983,0,19464483.34
92060,tt0088263,0.206849,1100000,0,Michael Jackson's Thriller,13,Horror|Music,12/2/83,30,8.1,1983,2408243.198,0
11235,tt0085859,0.206705,0,0,Local Hero,111,Comedy|Drama,2/17/83,29,7.3,1983,0,0
14280,tt0086005,0.204069,0,0,Never Cry Wolf,105,Action|Adventure|Drama,1/1/83,12,6.1,1983,0,0
15035,tt0085542,0.196581,1200000,760883,Fire and Ice,81,Animation|Fantasy|Science Fiction,3/25/83,20,6.1,1983,2627174.397,1665810.281
21356,tt0086203,0.195539,8000000,0,Rock & Rule,77,Action|Adventure|Animation|Fantasy|Science Fiction,4/15/83,14,6.1,1983,17514495.98,0
12633,tt0086356,0.558139,0,0,The Star Chamber,109,Action|Crime|Drama|Thriller,8/5/83,15,5.1,1983,0,0
13633,tt0085210,0.17219,0,9190819,Bad Boys,104,Crime|Drama|Thriller,3/25/83,28,6.2,1983,0,20121570.31
15050,tt0085271,0.254523,15000000,10219460,Brainstorm,106,Science Fiction|Thriller,9/30/83,28,6.2,1983,32839679.97,22373586.39
21500,tt0085346,0.4302,0,0,Class,98,Comedy|Drama,7/22/83,17,6.4,1983,0,0
12921,tt0086373,0.161325,0,0,Strange Brew,90,Comedy,8/26/83,25,5.7,1983,0,0
37777,tt0086850,0.00212,0,0,Acqua e sapone,109,Drama|Family,10/27/83,21,6.1,1983,0,0
26198,tt0085780,0.148192,6000000,3661757,The Keep,96,Drama|Foreign|Horror,12/16/83,16,5.3,1983,13135871.99,8016728.533
21721,tt0085475,0.147092,0,4685097,Eddie and the Cruisers,95,Drama|Music,9/23/83,17,6.9,1983,0,10257139.07
13105,tt0085970,0.146497,0,64783827,Mr. Mom,91,Comedy|Drama|Family,7/22/83,31,6.1,1983,0,141832009.7
17381,tt0085204,0.136046,980385,0,BMX Bandits,88,Adventure|Crime|Drama,12/29/83,13,7,1983,2146368.643,0
24808,tt0086336,0.194675,19000000,5656087,Something Wicked This Way Comes,95,Fantasy|Mystery|Thriller,4/29/83,16,6.3,1983,41596927.96,12382939.13
13567,tt0086320,0.384958,350000,0,Sleepaway Camp,85,Horror,11/18/83,42,6.3,1983,766259.1992,0
57978,tt0082727,0.075367,0,0,Meantime,102,TV Movie|Comedy|Drama,10/18/83,11,5.5,1983,0,0
40229,tt0085694,0.089401,425000,10604986,The House on Sorority Row,91,Horror|Mystery|Thriller,1/21/83,11,5.5,1983,930457.599,23217623.09
47364,tt0085935,0.085136,0,0,Metalstorm: The Destruction of Jared-Syn,84,Fantasy|Science Fiction,8/19/83,10,2.7,1983,0,0
26452,tt0085672,0.095316,0,10676194,Hercules,98,Action|Fantasy,8/12/83,10,3.1,1983,0,23373519.61
9967,tt0086508,0.072379,0,27900000,Uncommon Valor,105,Action|Adventure|Drama|Thriller,12/16/83,20,6.1,1983,0,61081804.74
15251,tt0085474,0.029945,0,0,Eddie Murphy: Delirious,69,Comedy,8/17/83,65,7.3,1983,0,0
26978,tt0086346,0.015727,15000000,16500000,Spacehunter: Adventures in the Forbidden Zone,90,Adventure|Science Fiction,5/20/83,17,5.1,1983,32839679.97,36123647.96
807,tt0114369,4.765359,33000000,327311859,Se7en,127,Crime|Mystery|Thriller,9/22/95,3535,7.9,1995,47221906.61,468372425.4
862,tt0114709,4.282462,30000000,361958736,Toy Story,81,Animation|Comedy|Family,10/30/95,3141,7.5,1995,42929006.01,517950958.5
629,tt0114814,3.440238,6000000,23341568,The Usual Suspects,106,Drama|Crime|Thriller,7/19/95,1942,8,1995,8585801.203,33401010.43
